COMPANY_ID,TOTAL_DECLARED_PCT,OWNER_COUNT
1665,85.22,3
1666,72.2,2
1667,125.7,3
1668,36.63,1
1669,74.29,2
1670,32.17,1
1671,71.83,2
1672,95.01,4
1673,106.82,3
1674,54.61,1
1675,85.32,2
1676,131.95,3
1677,86.79,4
1678,63.37,1
1679,95,3
1680,34.9,1
1681,67.41,1
1682,104.22,2
1683,104.09,2
1684,95.01,4
1685,33.26,1
1686,117.17,3
1687,104.04,3
1688,95.01,4
1689,95.01,4
1690,95.01,4
1691,111.05,3
1692,113.61,3
1693,50.72,1
1694,76.78,2
1695,63.93,1
1696,80.12,2
1697,43.05,1
1698,99.89,2
1699,80.02,2
1700,123.31,3
1701,38.31,1
1702,114.42,4
1703,48.15,2
1704,128.76,3
1705,30.67,1
1706,95.01,4
1707,65.96,1
1708,88.29,3
1709,140.2,3
1710,117.04,3
1711,61.07,1
1712,95.01,4
1713,88.41,2
1714,63.96,1
1715,30.42,1
1716,59.34,2
1717,136.05,4
1718,136.69,4
1719,90.48,3
1720,95.01,4
1721,125.35,4
1722,95.01,4
1723,100.87,2
1724,95.01,4
1725,38.19,1
1726,103.31,3
1727,95.01,4
1728,110.54,3
1729,122,3
1730,41.72,1
1731,55.11,1
1732,117.37,3
1733,86.52,3
1734,95.01,4
1735,116.65,3
1736,134.65,4
1737,140.67,4
1738,90.22,3
1739,95.01,4
1740,144.02,4
1741,66.9,1
1742,54.15,1
1743,82.95,2
1744,123.53,4
1745,90.14,2
1746,47.31,1
1747,45.59,1
1748,109.14,4
1749,72.74,2
1750,99.39,3
1751,59.82,1
1752,120.71,4
1753,85.07,2
1754,58.07,1
1755,95.01,4
1756,111.4,4
1757,75.36,2
1758,117.26,4
1759,95.01,4
1760,95,3
1761,95,3
1762,95.01,4
1763,95.01,4
1764,95.01,4
1765,93.68,2
1766,136.84,4
1767,72.02,3
1768,131.13,4
1769,96.9,2
1770,95.01,4
1771,80.47,2
1772,87.67,2
1773,95.01,4
1774,95.01,4
1775,46.86,1
1776,80.83,3
1777,117.1,4
1778,105.07,3
1779,45.88,1
1780,104.67,4
1781,49.52,1
1782,63.14,2
1783,103.8,4
1784,78.34,3
1785,96.39,3
1786,94.03,2
1787,76.33,2
1788,100.7,2
1789,145.45,4
1790,56.07,1
1791,85.12,2
1792,143.01,4
1793,123.7,4
1794,41.34,1
1795,99.64,4
1796,92.91,3
1797,31.64,1
1798,70.29,2
1799,95.01,4
1800,69.39,1
1801,46.66,1
1802,124.44,4
1803,132.01,4
1804,62.93,2
1805,121.2,3
1806,43.36,1
1807,133.46,3
1808,95,3
1809,69.5,2
1810,121.86,4
1811,136.25,3
1812,110.54,2
1813,64.89,2
1814,51.78,2
1815,115.93,3
1816,95.01,4
1817,69.64,2
1818,120.91,3
1819,138.37,4
1820,101.81,2
1821,42.45,1
1822,122.06,3
1823,115.13,4
1824,43.93,1
1825,74.31,2
1826,74.77,2
1827,71.22,2
1828,54.73,1
1829,45.8,2
1830,95.01,4
1831,31.23,1
1832,118.32,4
1833,144.05,3
1834,44.63,1
1835,38.32,1
1836,61.74,1
1837,64.77,1
1838,74.74,2
1839,43.98,1
1840,59.97,2
1841,83.27,3
1842,77.36,2
1843,95.01,4
1844,69.91,1
1845,100.72,3
1846,54.18,1
1847,78.75,2
1848,125.91,4
1849,40.66,1
1850,130.71,3
1851,65.55,1
1852,56.84,2
1853,34.28,1
1854,109.06,3
1855,67.03,1
1856,134.99,3
1857,95,3
1858,61.01,2
1859,61.16,1
1860,114.54,3
1861,88.78,2
1862,62.5,1
1863,60.05,1
1864,81.63,2
1865,41.16,1
1866,93.01,3
1867,65.02,1
1868,59.59,1
1869,75.91,2
1870,144.95,4
1871,66.03,2
1872,120.76,4
1873,95.01,4
1874,120.99,4
1875,73.07,2
1876,84.17,3
1877,84.73,2
1878,95.01,4
1879,105.95,3
1880,86.5,2
1881,97.53,3
1882,103.66,3
1883,62.55,1
1884,39.34,1
1885,132.7,4
1886,128.17,3
1887,141.69,3
1888,117,3
1889,62.66,1
1890,95.01,4
1891,95.01,4
1892,60.14,2
1893,54.06,2
1894,137,4
1895,77.75,3
1896,88.83,3
1897,78.71,2
1898,53.63,1
1899,134.21,4
1900,79.48,2
1901,101.58,3
1902,113.39,3
1903,40.9,1
1904,118.9,3
1905,89.77,2
1906,67.41,1
1907,136.36,4
1908,136.96,4
1909,65.33,1
1910,44.21,1
1911,95.01,4
1912,140.78,4
1913,82.74,2
1914,43.58,1
1915,60.56,3
1916,105.65,2
1917,139.45,4
1918,119.21,4
1919,84.26,2
1920,34.93,1
1921,131.7,4
1922,97.6,2
1923,89.8,2
1924,125.96,3
1925,53.46,1
1926,124.09,4
1927,89.52,3
1928,132.88,3
1929,68.47,1
1930,95.01,4
1931,60.35,2
1932,95.01,4
1933,95.01,4
1934,79.91,2
1935,115.81,3
1936,55.63,1
1937,95.01,4
1938,123.6,3
1939,64.52,1
1940,140.1,3
1941,79.88,2
1942,78.77,2
1943,61.89,1
1944,49.59,1
1945,31.26,1
1946,95.65,3
1947,77.53,2
1948,52.56,1
1949,95.01,4
1950,49.93,1
1951,131.88,4
1952,95.01,4
1953,57.32,2
1954,60.57,1
1955,95.01,4
1956,69.48,1
1957,59.6,1
1958,51.62,1
1959,64,1
1960,51.56,1
1961,138.83,4
1962,140.5,3
1963,51.78,1
1964,96.62,2
1965,85.21,2
1966,53.47,1
1967,69.25,1
1968,50.09,1
1969,42.34,1
1970,83.1,2
1971,101.7,3
1972,55.58,1
1973,45.27,1
1974,136.8,3
1975,61.6,2
1976,66.96,1
1977,70.47,2
1978,68.95,3
1979,144.58,4
1980,77.23,2
1981,62.92,2
1982,100.49,3
1983,47.28,1
1984,95,3
1985,117.06,4
1986,131.55,4
1987,96.75,2
1988,100.7,2
1989,59.49,2
1990,91.6,3
1991,128.98,4
1992,54.02,1
1993,110.53,3
1994,88.41,2
1995,48.2,1
1996,53.18,1
1997,52.25,1
1998,55.05,1
1999,88.2,2
2000,104.73,2
2001,95,3
2002,102.38,3
2003,103.5,3
2004,67.17,1
2005,52.25,1
2006,50.5,1
2007,31.36,1
2008,95.95,4
2009,125.55,4
2010,95.38,2
2011,95.01,4
2012,50.1,1
2013,144.62,4
2014,119.34,4
2015,133.53,3
2016,94.16,3
2017,83.87,3
2018,39.26,1
2019,100.48,3
2020,85,2
2021,100.49,3
2022,95.01,4
2023,90.47,2
2024,80.69,2
2025,118.98,4
2026,70.68,2
2027,130.2,4
2028,46.32,1
2029,130.76,4
2030,80.38,2
2031,95.01,4
2032,56.61,1
2033,87.08,2
2034,111.54,4
2035,47.26,1
2036,99.35,3
2037,124.98,3
2038,134.96,3
2039,55.68,2
2040,125.4,3
2041,137.36,3
2042,42.05,1
2043,90.91,2
2044,133.24,4
2045,72.45,2
2046,76.79,2
2047,119.09,3
2048,59.62,1
2049,73.53,2
2050,77.51,2
2051,95.01,4
2052,138.64,4
2053,137.78,4
2054,38.85,1
2055,70.48,2
2056,32.49,1
2057,102.82,2
2058,53.94,1
2059,41.35,1
2060,34.65,1
2061,77.04,2
2062,95.01,4
2063,129.09,3
2064,64.27,2
2065,123.74,4
2066,102.14,3
2067,60.52,2
2068,92.4,2
2069,95.01,4
2070,43.64,1
2071,65.72,2
2072,60.56,1
2073,45.5,1
2074,136.41,4
2075,139.44,4
2076,135.63,4
2077,105.92,4
2078,114.76,4
2079,88.91,3
2080,37.72,1
2081,38.17,1
2082,38.5,1
2083,51.79,1
2084,95.01,4
2085,86.59,2
2086,121.35,3
2087,97.39,3
2088,136.45,3
2089,32.56,1
2090,95.12,3
2091,116.54,3
2092,142.01,4
2093,74.42,3
2094,70.7,2
2095,130.89,3
2096,95.01,4
2097,90.62,3
2098,111.6,2
2099,121.76,4
2100,95,3
2101,82.98,2
2102,72.37,2
2103,132.5,4
2104,141.66,4
2105,36.65,1
2106,98.5,2
2107,114.41,3
2108,145.79,4
2109,106.13,2
2110,97.98,3
2111,116.49,2
2112,95.75,3
2113,94.22,2
2114,77.02,4
2115,136.04,3
2116,124.49,3
2117,49.32,1
2118,42.18,2
2119,102.26,2
2120,62.28,1
2121,83.96,2
2122,121.17,4
2123,115.79,3
2124,57.02,1
2125,33.23,1
2126,30.66,1
2127,47.57,1
2128,116.19,4
2129,125.4,4
2130,97.91,4
2131,117.71,3
2132,56.83,1
2133,95.01,4
2134,108.32,4
2135,139.41,4
2136,95.01,4
2137,59.99,2
2138,95.01,4
2139,40.53,1
2140,121.04,4
2141,141,4
2142,94.35,2
2143,48.07,1
2144,48.3,1
2145,127.93,3
2146,62.35,1
2147,38.76,1
2148,118.03,2
2149,133.84,3
2150,102.74,2
2151,100,3
2152,87.33,3
2153,46.45,1
2154,89.97,2
2155,63.29,1
2156,80.97,2
2157,95.01,4
2158,70.75,2
2159,61.27,2
2160,138.18,4
2161,69.71,1
2162,137.35,3
2163,91.23,2
2164,58.87,1
2165,123.82,4
2166,123.51,3
2167,80.31,2
2168,102.25,3
2169,119.83,4
2170,82.74,2
2171,117.53,4
2172,92.37,2
2173,123.42,4
2174,88.43,2
2175,83.03,2
2176,95.01,4
2177,63.59,1
2178,110.08,3
2179,40.16,1
2180,137.84,3
2181,67.03,1
2182,68.44,1
2183,107.96,2
2184,129.73,4
2185,82.1,2
2186,114.5,2
2187,35.04,1
2188,129.04,4
2189,123.13,3
2190,85.36,2
2191,95.01,4
2192,90.03,2
2193,97.25,2
2194,132.48,3
2195,111.4,2
2196,62.57,1
2197,62.26,1
2198,59.67,2
2199,82.01,2
2200,60.96,2
2201,69.79,2
2202,51.95,1
2203,134.29,3
2204,78.19,2
2205,95.01,4
2206,121.23,4
2207,56.98,1
2208,140.49,3
2209,121.57,4
2210,124.02,3
2211,102.98,2
2212,88.11,2
2213,49.09,2
2214,119.96,3
2215,121.37,3
2216,74.43,2
2217,63.54,2
2218,74.2,2
2219,46.75,1
2220,131.99,4
2221,95.01,4
2222,93.17,3
2223,116.9,4
2224,122.86,4
2225,103.77,4
2226,95.73,3
2227,40.05,1
2228,106.66,2
2229,108.38,3
2230,65.31,1
2231,133.08,3
2232,55.56,1
2233,60.07,1
2234,114.14,3
2235,101.75,2
2236,91.72,2
2237,95.01,4
2238,140.8,3
2239,46.77,1
2240,64.17,1
2241,117.57,2
2242,115.18,3
2243,54.36,1
2244,101.73,3
2245,69.85,1
2246,61.05,1
2247,91.66,2
2248,96.65,2
2249,53.98,2
2250,47.4,1
2251,109.5,3
2252,97.29,2
2253,91.17,3
2254,50.17,1
2255,61.98,1
2256,118.72,4
2257,49.83,1
2258,61.42,1
2259,140.99,4
2260,136.16,3
2261,77.37,2
2262,111.67,2
2263,53.32,1
2264,95.01,4
2265,90.71,2
2266,135.11,4
2267,100.61,3
2268,102.94,3
2269,70.35,3
2270,113.23,3
2271,64.5,2
2272,124.11,3
2273,36.82,1
2274,53.46,1
2275,53.53,2
2276,95.01,4
2277,137.45,4
2278,98.37,4
2279,82.69,2
2280,64.37,3
2281,66.16,2
2282,66.75,1
2283,92.12,2
2284,48.57,1
2285,58.78,1
2286,48.92,2
2287,69.14,1
2288,95.01,4
2289,72.66,2
2290,144.22,4
2291,130.09,3
2292,48.03,1
2293,106.19,2
2294,109.05,3
2295,34.23,1
2296,74.81,2
2297,136.83,3
2298,108.6,3
2299,144.16,3
2300,95.54,3
2301,64.07,1
2302,62.76,2
2303,49.11,1
2304,47.94,1
2305,144.52,3
2306,130.03,3
2307,90.39,2
2308,107.84,3
2309,57.16,2
2310,95.01,4
2311,91.35,2
2312,88.51,3
2313,95.01,4
2314,39.7,1
2315,78.8,3
2316,118.51,3
2317,136.31,3
2318,104.29,3
2319,32.92,1
2320,56.32,1
2321,95.01,4
2322,80.77,3
2323,136.12,3
2324,95.01,4
2325,102.34,3
2326,83.41,3
2327,82.36,2
2328,53.83,1
2329,88.7,2
2330,102.75,2
2331,57.62,1
2332,110.72,2
2333,141.78,4
2334,123.93,3
2335,87.75,2
2336,52.34,1
2337,100.28,3
2338,39,1
2339,95.01,4
2340,123.43,3
2341,30.43,1
2342,95.01,4
2343,97.61,3
2344,86.26,2
2345,69.87,2
2346,68.43,2
2347,67.16,2
2348,92.42,2
2349,58.34,2
2350,57.48,2
2351,124.5,4
2352,92.12,4
2353,81.88,2
2354,35.68,1
2355,51.08,2
2356,33.18,1
2357,105.36,3
2358,117.34,4
2359,137.97,4
2360,123.36,4
2361,50.63,1
2362,129.16,3
2363,136.26,4
2364,135.39,4
2365,69.91,1
2366,50.4,1
2367,58.86,1
2368,139.21,3
2369,139.61,4
2370,70.91,2
2371,37.19,1
2372,39.18,1
2373,31.25,1
2374,44.65,1
2375,66.02,1
2376,105.25,2
2377,35.83,1
2378,95.01,4
2379,45.76,2
2380,59.13,1
2381,72.3,2
2382,120.11,3
2383,80.36,2
2384,74.83,2
2385,64.54,2
2386,85.8,2
2387,99.29,2
2388,141.61,4
2389,46.23,1
2390,51.35,1
2391,44.89,1
2392,132.73,3
2393,43.29,1
2394,77.88,3
2395,31.94,1
2396,63.72,2
2397,93.06,3
2398,130.83,3
2399,39.42,1
2400,95.01,4
2401,119.42,3
2402,143.6,4
2403,44.8,1
2404,65.48,2
2405,102.12,2
2406,115.18,3
2407,142.89,4
2408,64.9,1
2409,121.94,4
2410,58.38,1
2411,65.53,1
2412,42.16,1
2413,58.56,2
2414,56.08,1
2415,112.48,2
2416,34.73,1
2417,132.17,3
2418,58.52,1
2419,95.01,4
2420,103.46,3
2421,90.92,2
2422,123.04,3
2423,97.78,2
2424,63.86,1
2425,89.43,2
2426,33.67,1
2427,95.01,4
2428,63.69,1
2429,143.17,4
2430,47.16,1
2431,56.92,1
2432,113,3
2433,37.18,1
2434,64.84,2
2435,88.04,3
2436,95.01,4
2437,136.39,4
2438,109.46,2
2439,99.79,3
2440,116.41,2
2441,89.38,2
2442,30.87,1
2443,46.34,1
2444,115.77,3
2445,91.41,2
2446,135.98,4
2447,64.96,1
2448,42.73,1
2449,43.87,1
2450,91.87,3
2451,95.01,4
2452,95.12,3
2453,112.12,3
2454,85.72,3
2455,140.24,4
2456,74.24,2
2457,107.55,3
2458,79.52,3
2459,138.57,3
2460,115.63,3
2461,117.47,2
2462,95.01,4
2463,39.69,1
2464,80.58,3
2465,126.91,3
2466,59.13,2
2467,67.5,1
2468,81.67,2
2469,123.06,3
2470,137.18,3
2471,60.55,2
2472,112.85,3
2473,61.12,1
2474,105.75,2
2475,53.27,1
2476,85.28,2
2477,99.99,3
2478,95.01,4
2479,138.48,3
2480,95.01,4
2481,95.01,4
2482,80.61,2
2483,115.98,4
2484,88.66,3
2485,55.83,2
2486,123.23,4
2487,57.06,1
2488,127.92,4
2489,60.18,1
2490,95.01,4
2491,95,3
2492,94.87,2
2493,93.99,3
2494,141.23,4
2495,95.01,4
2496,82.75,3
2497,60.13,1
2498,132.98,4
2499,141.56,4
2500,66.84,1
2501,42.94,1
2502,40.19,1
2503,30.27,1
2504,125.02,4
2505,42.78,1
2506,125.44,4
2507,95.01,4
2508,44.65,1
2509,122.29,3
2510,130.69,4
2511,99.23,3
2512,95.01,4
2513,128.42,4
2514,51.71,1
2515,55.38,1
2516,57.78,1
2517,61.64,3
2518,131.85,3
2519,42.38,1
2520,95.01,4
2521,95.01,4
2522,95,3
2523,98.65,3
2524,68.31,2
2525,131.74,3
2526,31.88,1
2527,45.74,2
2528,54.74,1
2529,95.01,4
2530,101.81,3
2531,121.44,4
2532,95.01,4
2533,141.75,4
2534,79.66,3
2535,133.82,4
2536,86.28,3
2537,130.53,3
2538,111.13,4
2539,59.05,1
2540,66.54,2
2541,100.97,3
2542,113.41,3
2543,126.99,3
2544,34.18,1
2545,95.01,4
2546,95.01,4
2547,69.81,1
2548,132.41,3
2549,85.2,2
2550,80.82,3
2551,125.5,4
2552,95.01,4
2553,111.37,4
2554,98.8,2
2555,61.04,2
2556,113.76,4
2557,95.01,4
2558,123.86,4
2559,105.14,3
2560,91.45,2
2561,95.01,4
2562,59.9,1
2563,83.49,2
2564,51.56,1
2565,51.47,1
2566,135.86,3
2567,95.01,4
2568,82.47,2
2569,34.14,1
2570,89.12,2
2571,39.56,1
2572,62.06,2
2573,94.32,2
2574,35.29,1
2575,52.54,1
2576,97.25,3
2577,95.01,4
2578,100.12,3
2579,61.65,2
2580,131.09,4
2581,95.01,4
2582,138.44,3
2583,98.77,3
2584,32.93,1
2585,126.73,3
2586,107.65,4
2587,49.6,1
2588,97.34,3
2589,144.07,4
2590,79.41,2
2591,113.97,3
2592,129.62,4
2593,95.01,4
2594,102.66,2
2595,106.84,3
2596,83.2,2
2597,32.32,1
2598,95.01,4
2599,121.59,4
2600,76.15,2
2601,67.71,1
2602,99.02,3
2603,95.01,4
2604,110.41,3
2605,118.23,4
2606,78.29,2
2607,48.9,1
2608,54.56,1
2609,53.71,1
2610,139.89,4
2611,95.01,4
2612,97.64,3
2613,87.48,3
2614,95.01,4
2615,95.01,4
2616,90.51,2
2617,143.95,4
2618,115.73,4
2619,124.23,4
2620,95.64,3
2621,123.32,3
2622,55.1,1
2623,110.85,4
2624,47.02,1
2625,80.97,2
2626,70.12,3
2627,114.09,3
2628,95.01,4
2629,64.77,2
2630,95.01,4
2631,56.74,1
2632,133.96,4
2633,60.74,2
2634,95.01,4
2635,69.72,1
2636,89.14,2
2637,134.41,4
2638,50.35,2
2639,123.79,3
2640,92.15,4
2641,73.48,2
2642,122.83,3
2643,67.06,1
2644,63.23,2
2645,57.98,2
2646,46.95,1
2647,95.01,4
2648,81.84,3
2649,83.2,2
2650,109.38,3
2651,95.01,4
2652,124.05,3
2653,115.15,3
2654,96.52,3
2655,87.13,2
2656,35.41,1
2657,142.79,4
2658,73.6,2
2659,36.19,1
2660,100.13,3
2661,48.47,1
2662,72.17,2
2663,39.43,1
2664,31.43,1
2665,109.7,4
2666,96,2
2667,129.86,4
2668,121.11,3
2669,114.88,2
2670,132.2,4
2671,75.68,2
2672,55.46,1
2673,146.13,4
2674,109.78,2
2675,60.42,1
2676,95.01,4
2677,95.01,4
2678,104.59,2
2679,46.57,1
2680,30.79,1
2681,116.32,3
2682,95.01,4
2683,98.41,2
2684,79.06,2
2685,31.61,1
2686,145.61,4
2687,77.65,2
2688,107.8,3
2689,55.97,1
2690,58.36,1
2691,128.88,3
2692,106.89,3
2693,77.75,2
2694,41.43,1
2695,68.88,2
2696,121.63,4
2697,95.01,4
2698,126.06,3
2699,113.33,3
2700,120.17,3
2701,96.25,3
2702,46.67,1
2703,32.32,1
2704,85.45,2
2705,109.39,2
2706,59.82,1
2707,116.46,3
2708,142.81,4
2709,97.96,3
2710,67.84,2
2711,136.9,4
2712,87.74,3
2713,41.53,1
2714,105.94,3
2715,110.4,4
2716,130.57,3
2717,129.09,4
2718,36,1
2719,61.98,1
2720,47.15,1
2721,68.87,1
2722,122.18,4
2723,136.64,4
2724,42.41,1
2725,69.91,1
2726,67.06,1
2727,108.63,3
2728,132.66,4
2729,30.23,1
2730,61,2
2731,50.29,1
2732,117.9,2
2733,102.8,3
2734,69.47,2
2735,82.42,2
2736,49.25,1
2737,68.8,1
2738,58.63,2
2739,95.01,4
2740,78.09,2
2741,55.09,1
2742,132.72,4
2743,117.99,3
2744,41.76,1
2745,133.19,4
2746,66.18,1
2747,118.62,3
2748,68.89,1
2749,132.99,3
2750,102.22,3
2751,107.91,3
2752,106.45,3
2753,57.57,2
2754,136.21,3
2755,36.25,1
2756,118.68,4
2757,95.01,4
2758,55.88,1
2759,68.99,1
2760,115.3,4
2761,67.42,1
2762,95.01,4
2763,60.64,1
2764,34.8,1
2765,99.92,3
2766,95.01,4
2767,95.01,4
2768,138.84,3
2769,81.02,3
2770,95.01,4
2771,121.22,3
2772,61.51,1
2773,49.33,1
2774,34.98,1
2775,106.38,3
2776,68.27,2
2777,131.45,4
2778,102.4,3
2779,87.08,3
2780,95.01,4
2781,31.95,1
2782,88.2,2
2783,61.32,2
2784,73.04,2
2785,84.33,2
2786,127.86,4
2787,91.89,2
2788,58.68,1
2789,132.34,3
2790,106.44,3
2791,129.34,3
2792,95.01,4
2793,39.98,1
2794,83.61,2
2795,50.72,1
2796,117.25,4
2797,53.32,1
2798,138.89,4
2799,107.51,3
2800,33.23,1
2801,54.3,2
2802,119.14,3
2803,92.76,2
2804,95.01,4
2805,120.03,3
2806,69.58,1
2807,33.01,1
2808,123.58,3
2809,106.25,3
2810,97.13,2
2811,116.21,3
2812,56.17,1
2813,89.32,2
2814,95,3
2815,31.28,1
2816,107.94,3
2817,91.38,2
2818,118.54,3
2819,104.7,2
2820,68.21,4
2821,34.85,1
2822,69.67,1
2823,95.01,4
2824,89.22,2
2825,93.77,2
2826,137.51,3
2827,67.47,1
2828,61.17,2
2829,101.55,3
2830,122.32,4
2831,128.51,4
2832,66.56,1
2833,93.72,3
2834,67.12,1
2835,128.28,4
2836,114.79,4
2837,68.25,1
2838,127.07,3
2839,124.84,4
2840,137.69,4
2841,104.39,2
2842,30.17,1
2843,143.71,4
2844,95,3
2845,126.48,3
2846,60.87,1
2847,33.03,1
2848,56.17,1
2849,122.31,3
2850,95.01,4
2851,66.38,2
2852,113.56,3
2853,36.75,1
2854,54.73,2
2855,95.01,4
2856,99.38,4
2857,86.22,3
2858,97.78,2
2859,51.75,1
2860,95.01,4
2861,126.54,4
2862,141.72,3
2863,57.5,2
2864,80.91,2
2865,86.84,2
2866,63.69,1
2867,66.24,1
2868,142.81,3
2869,95.01,4
2870,43.06,2
2871,95.01,4
2872,61.52,2
2873,92.8,2
2874,94.21,2
2875,41.36,1
2876,95.01,4
2877,122.49,4
2878,33.65,1
2879,95.01,4
2880,139.98,4
2881,138.51,4
2882,95.01,4
2883,58.19,1
2884,95.01,4
2885,116.71,4
2886,95.01,4
2887,59.94,1
2888,53.47,2
2889,36.8,1
2890,97.72,2
2891,58.32,1
2892,135.28,3
2893,80.4,2
2894,103.05,3
2895,56.36,1
2896,95.01,4
2897,56.34,1
2898,109.78,4
2899,49.83,2
2900,92.25,3
2901,95.01,4
2902,89.68,4
2903,63.58,1
2904,96.19,2
2905,70.97,2
2906,107.53,3
2907,134.87,3
2908,71.7,2
2909,124.76,4
2910,95.01,4
2911,98.31,2
2912,84.15,3
2913,31.99,1
2914,70.33,2
2915,122.54,4
2916,122.5,3
2917,44.63,1
2918,116.07,3
2919,49.7,1
2920,64.03,1
2921,63.73,2
2922,65.49,2
2923,95.01,4
2924,94.47,2
2925,95.72,3
2926,68.95,2
2927,42.34,1
2928,113.14,2
2929,68.35,1
2930,100.96,2
2931,65.64,1
2932,61.73,2
2933,87.82,2
2934,55.92,2
2935,130.84,3
2936,92.05,2
2937,99.4,2
2938,30.29,1
2939,134.98,4
2940,93.09,3
2941,64.2,2
2942,38.97,1
2943,129.51,4
2944,133.67,4
2945,88.87,2
2946,44.22,1
2947,109.69,4
2948,71.59,2
2949,53.66,1
2950,93.85,2
2951,111.94,3
2952,78.93,2
2953,101.75,2
2954,64.59,1
2955,95.01,4
2956,141.31,4
2957,33.96,1
2958,127.35,3
2959,58.35,1
2960,55.42,1
2961,133.41,3
2962,91.91,2
2963,111.89,4
2964,67.02,3
2965,132.62,3
2966,114.39,3
2967,95.01,4
2968,109.57,4
2969,95.01,4
2970,74.52,2
2971,56.26,2
2972,76.33,2
2973,35.7,1
2974,67.53,3
2975,86.63,2
2976,31.92,1
2977,45,2
2978,88.3,2
2979,91.19,2
2980,81.63,2
2981,75.84,3
2982,113.64,3
2983,109.42,3
2984,136.4,4
2985,111.12,2
2986,87.72,3
2987,101.72,3
2988,32.09,1
2989,94.4,3
2990,64.6,1
2991,80.1,2
2992,74.26,2
2993,109.89,4
2994,47.95,2
2995,67.22,1
2996,120.56,3
2997,122.02,3
2998,124.56,3
2999,125.34,3
3000,120.32,4
3001,78.78,2
3002,112.76,2
3003,57.71,2
3004,56.79,1
3005,55.76,2
3006,66.8,2
3007,90.96,2
3008,134.22,4
3009,33.95,1
3010,66.66,2
3011,128.43,3
3012,95.01,4
3013,126.9,4
3014,66.72,2
3015,30.94,1
3016,35.34,1
3017,91.99,2
3018,143.63,4
3019,34.87,1
3020,132.1,4
3021,68.29,2
3022,97.38,3
3023,70.15,2
3024,114.74,4
3025,113.28,3
3026,123.02,3
3027,41.58,1
3028,95.01,4
3029,30.18,1
3030,76.62,2
3031,82.08,2
3032,108.63,2
3033,95.01,4
3034,141.99,4
3035,62.05,1
3036,65.45,2
3037,135.71,4
3038,106.6,3
3039,91.87,2
3040,103.66,3
3041,67.67,2
3042,31.19,1
3043,108.39,3
3044,40.61,1
3045,68.37,1
3046,74.5,2
3047,47.07,1
3048,42.8,1
3049,112.57,4
3050,115.88,3
3051,124.88,4
3052,132.87,3
3053,43.02,1
3054,75.22,2
3055,121.33,3
3056,79.85,2
3057,54.79,2
3058,116.17,4
3059,95.01,4
3060,53.97,2
3061,121.91,4
3062,95.01,4
3063,108.82,4
3064,137.38,4
3065,131.46,4
3066,95.01,4
3067,34.48,1
3068,134.35,3
3069,47.49,1
3070,35.27,1
3071,107.76,3
3072,89.48,3
3073,31.83,1
3074,95.01,4
3075,95,3
3076,69.06,1
3077,94.37,2
3078,89.31,4
3079,67.33,3
3080,107.65,3
3081,44.92,1
3082,73.89,3
3083,129.5,3
3084,79.4,2
3085,133.25,3
3086,56.04,1
3087,102.94,4
3088,66.94,2
3089,41.68,1
3090,139.79,4
3091,69.95,1
3092,71.34,2
3093,85.1,2
3094,136.83,4
3095,48.5,1
3096,95.01,4
3097,77.39,2
3098,57.65,2
3099,95.04,2
3100,61.44,2
3101,76.45,2
3102,132.82,3
3103,95.01,4
3104,93.98,4
3105,102.34,3
3106,64.71,1
3107,54.08,1
3108,69.08,1
3109,114.08,4
3110,45.69,2
3111,138.52,3
3112,118.21,4
3113,127.83,3
3114,136.5,3
3115,39.1,1
3116,99.17,3
3117,49.08,1
3118,38.12,1
3119,135.32,4
3120,123.63,3
3121,101.27,3
3122,51.13,1
3123,102.86,3
3124,76.14,2
3125,144.62,3
3126,55.7,1
3127,37.27,1
3128,133.05,4
3129,70.01,3
3130,92.22,4
3131,113.92,3
3132,125.09,4
3133,129.71,3
3134,44.35,1
3135,95.01,4
3136,88.69,2
3137,58.31,2
3138,124.47,4
3139,107.31,2
3140,88.88,2
3141,79.68,2
3142,124.97,4
3143,68.91,1
3144,99.25,3
3145,56.42,2
3146,129.65,3
3147,71.88,3
3148,82.49,2
3149,103.69,3
3150,119.64,3
3151,48.35,1
3152,87.97,2
3153,90.88,3
3154,136.29,3
3155,52.25,2
3156,95.01,4
3157,120.04,3
3158,95.01,4
3159,123.23,4
3160,49.57,1
3161,95.01,4
3162,81.13,2
3163,131.31,3
3164,119.19,4
3165,82.88,2
3166,96.62,2
3167,61.74,2
3168,140.66,4
3169,43.97,1
3170,120.47,4
3171,59.86,1
3172,63.18,3
3173,116.95,4
3174,66.72,1
3175,51.38,2
3176,127.92,3
3177,142.51,3
3178,95.01,4
3179,145.51,3
3180,137.03,4
3181,145.96,4
3182,95.01,4
3183,77.54,2
3184,114.95,3
3185,49.49,1
3186,47.24,2
3187,75.51,3
3188,89.71,2
3189,41.2,1
3190,108.99,2
3191,91.76,3
3192,142.36,4
3193,119.01,4
3194,93.22,3
3195,136.53,4
3196,95.01,4
3197,110.33,2
3198,124.61,4
3199,95.01,4
3200,42.08,1
3201,95.01,4
3202,58.19,1
3203,50.94,1
3204,95.01,4
3205,96.88,2
3206,101.65,4
3207,95.01,4
3208,95.01,4
3209,95.01,4
3210,74.82,2
3211,112.17,4
3212,68.38,2
3213,33.34,1
3214,41.58,1
3215,65.37,1
3216,119.1,4
3217,115.58,3
3218,38.92,1
3219,40.15,1
3220,115.92,4
3221,101.96,3
